"Plazo","Tasa.Nominal"
7123,7.950543
7124,7.950581
7125,7.950618
7126,7.950655
7127,7.950692
7128,7.950729
7129,7.950765
7130,7.950802
7131,7.950838
7132,7.950875
7133,7.950911
7134,7.950947
7135,7.950984
7136,7.95102
7137,7.951055
7138,7.951091
7139,7.951127
7140,7.951163
7141,7.951198
7142,7.951233
7143,7.951269
7144,7.951304
7145,7.951339
7146,7.951374
7147,7.951409
7148,7.951444
7149,7.951478
7150,7.951513
7151,7.951547
7152,7.951582
7153,7.951616
7154,7.95165
7155,7.951684
7156,7.951718
7157,7.951752
7158,7.951786
7159,7.951819
7160,7.951853
7161,7.951886
7162,7.951919
7163,7.951953
7164,7.951986
7165,7.952019
7166,7.952052
7167,7.952085
7168,7.952117
7169,7.95215
7170,7.952183
7171,7.952215
7172,7.952247
7173,7.952279
7174,7.952311
7175,7.952343
7176,7.952375
7177,7.952407
7178,7.952439
7179,7.95247
7180,7.952502
7181,7.952533
7182,7.952565
7183,7.952596
7184,7.952627
7185,7.952658
7186,7.952689
7187,7.952719
7188,7.95275
7189,7.952781
7190,7.952811
7191,7.952841
7192,7.952872
7193,7.952902
7194,7.952932
7195,7.952962
7196,7.952992
7197,7.953021
7198,7.953051
7199,7.953081
7200,7.95311
7201,7.953139
7202,7.953169
7203,7.953198
7204,7.953227
7205,7.953256
7206,7.953285
7207,7.953313
7208,7.953342
7209,7.953371
7210,7.953399
7211,7.953427
7212,7.953456
7213,7.953484
7214,7.953512
7215,7.95354
7216,7.953568
7217,7.953595
7218,7.953623
7219,7.953651
7220,7.953678
7221,7.953705
7222,7.953733
7223,7.95376
7224,7.953787
7225,7.953814
7226,7.95384
7227,7.953867
7228,7.953894
7229,7.95392
7230,7.953947
7231,7.953973
7232,7.953999
7233,7.954026
7234,7.954052
7235,7.954077
7236,7.954103
7237,7.954129
7238,7.954155
7239,7.95418
7240,7.954206
7241,7.954231
7242,7.954256
7243,7.954281
7244,7.954306
7245,7.954332
7246,7.954356
7247,7.954381
7248,7.954406
7249,7.95443
7250,7.954455
7251,7.954479
7252,7.954503
7253,7.954528
7254,7.954552
7255,7.954575
7256,7.954599
7257,7.954623
7258,7.954647
7259,7.95467
7260,7.954694
7261,7.954717
7262,7.954741
7263,7.954764
7264,7.954787
7265,7.95481
7266,7.954833
7267,7.954855
7268,7.954878
7269,7.954901
7270,7.954923
7271,7.954946
7272,7.954968
7273,7.95499
7274,7.955012
7275,7.955034
7276,7.955056
7277,7.955078
7278,7.9551
7279,7.955121
7280,7.955143
7281,7.955164
7282,7.955185
7283,7.955207
7284,7.955228
7285,7.955249
7286,7.95527
7287,7.955291
7288,7.955311
7289,7.955332
7290,7.955352
7291,7.955373
7292,7.955393
7293,7.955414
7294,7.955434
7295,7.955454
7296,7.955474
7297,7.955494
7298,7.955513
7299,7.955533
7300,7.955553
7301,7.955572
7302,7.955591
7303,7.955611
7304,7.95563
7305,7.955649
7306,7.955668
7307,7.955687
7308,7.955706
7309,7.955725
7310,7.955743
7311,7.955762
7312,7.95578
7313,7.955798
7314,7.955817
7315,7.955835
7316,7.955853
7317,7.955871
7318,7.955889
7319,7.955906
7320,7.955924
7321,7.955942
7322,7.955959
7323,7.955976
7324,7.955994
7325,7.956011
7326,7.956028
7327,7.956045
7328,7.956062
7329,7.956079
7330,7.956095
7331,7.956112
7332,7.956128
7333,7.956145
7334,7.956161
7335,7.956177
7336,7.956193
7337,7.95621
7338,7.956226
7339,7.956241
7340,7.956257
7341,7.956273
7342,7.956288
7343,7.956304
7344,7.956319
7345,7.956334
7346,7.95635
7347,7.956365
7348,7.95638
7349,7.956395
7350,7.95641
7351,7.956424
7352,7.956439
7353,7.956453
7354,7.956468
7355,7.956482
7356,7.956496
7357,7.95651
7358,7.956525
7359,7.956538
7360,7.956552
7361,7.956566
7362,7.95658
7363,7.956593
7364,7.956607
7365,7.95662
7366,7.956634
7367,7.956647
7368,7.95666
7369,7.956673
7370,7.956686
7371,7.956699
7372,7.956712
7373,7.956724
7374,7.956737
7375,7.956749
7376,7.956762
7377,7.956774
7378,7.956786
7379,7.956798
7380,7.95681
7381,7.956822
7382,7.956834
7383,7.956846
7384,7.956857
7385,7.956869
7386,7.95688
7387,7.956892
7388,7.956903
7389,7.956914
7390,7.956925
7391,7.956936
7392,7.956947
7393,7.956958
7394,7.956968
7395,7.956979
7396,7.95699
7397,7.957
7398,7.95701
7399,7.957021
7400,7.957031
7401,7.957041
7402,7.957051
7403,7.957061
7404,7.95707
7405,7.95708
7406,7.95709
7407,7.957099
7408,7.957109
7409,7.957118
7410,7.957127
7411,7.957136
7412,7.957145
7413,7.957154
7414,7.957163
7415,7.957172
7416,7.957181
7417,7.957189
7418,7.957198
7419,7.957206
7420,7.957214
7421,7.957223
7422,7.957231
7423,7.957239
7424,7.957247
7425,7.957255
7426,7.957262
7427,7.95727
7428,7.957278
7429,7.957285
7430,7.957293
7431,7.9573
7432,7.957307
7433,7.957314
7434,7.957321
7435,7.957328
7436,7.957335
7437,7.957342
7438,7.957349
7439,7.957355
7440,7.957362
7441,7.957368
7442,7.957375
7443,7.957381
7444,7.957387
7445,7.957393
7446,7.957399
7447,7.957405
7448,7.957411
7449,7.957416
7450,7.957422
7451,7.957427
7452,7.957433
7453,7.957438
7454,7.957443
7455,7.957448
7456,7.957454
7457,7.957459
7458,7.957463
7459,7.957468
7460,7.957473
7461,7.957478
7462,7.957482
7463,7.957486
7464,7.957491
7465,7.957495
7466,7.957499
7467,7.957503
7468,7.957507
7469,7.957511
7470,7.957515
7471,7.957518
7472,7.957521
7473,7.957523
7474,7.957525
7475,7.957526
7476,7.957526
7477,7.957526
7478,7.957525
7479,7.957523
7480,7.957521
7481,7.957518
7482,7.957515
7483,7.957511
7484,7.957507
7485,7.957502
7486,7.957496
7487,7.95749
7488,7.957484
7489,7.957477
7490,7.95747
7491,7.957462
7492,7.957454
7493,7.957445
7494,7.957436
7495,7.957426
7496,7.957416
7497,7.957405
7498,7.957395
7499,7.957383
7500,7.957372
7501,7.957359
7502,7.957347
7503,7.957334
7504,7.957321
7505,7.957308
7506,7.957294
7507,7.95728
7508,7.957266
7509,7.957251
7510,7.957236
7511,7.957221
7512,7.957205
7513,7.957189
7514,7.957173
7515,7.957157
7516,7.957141
7517,7.957124
7518,7.957107
7519,7.95709
7520,7.957073
7521,7.957055
7522,7.957038
7523,7.95702
7524,7.957002
7525,7.956984
7526,7.956965
7527,7.956947
7528,7.956928
7529,7.95691
7530,7.956891
7531,7.956872
7532,7.956854
7533,7.956835
7534,7.956816
7535,7.956797
7536,7.956778
7537,7.956759
7538,7.956739
7539,7.95672
7540,7.956701
7541,7.956682
7542,7.956663
7543,7.956644
7544,7.956625
7545,7.956606
7546,7.956587
7547,7.956568
7548,7.956549
7549,7.956531
7550,7.956512
7551,7.956494
7552,7.956475
7553,7.956457
7554,7.956439
7555,7.956421
7556,7.956403
7557,7.956385
7558,7.956368
7559,7.95635
7560,7.956333
7561,7.956316
7562,7.956299
7563,7.956283
7564,7.956267
7565,7.956251
7566,7.956235
7567,7.956219
7568,7.956204
7569,7.956189
7570,7.956174
7571,7.956159
7572,7.956145
7573,7.956131
7574,7.956118
7575,7.956104
7576,7.956091
7577,7.956079
7578,7.956067
7579,7.956055
7580,7.956043
7581,7.956032
7582,7.956021
7583,7.956011
7584,7.956001
7585,7.955992
7586,7.955982
7587,7.955974
7588,7.955966
7589,7.955958
7590,7.95595
7591,7.955944
7592,7.955937
7593,7.955931
7594,7.955926
7595,7.955921
7596,7.955917
7597,7.955913
7598,7.95591
7599,7.955907
7600,7.955905
7601,7.955903
7602,7.955902
7603,7.955901
7604,7.955901
7605,7.955902
7606,7.955903
7607,7.955905
7608,7.955908
7609,7.955911
7610,7.955915
7611,7.955919
7612,7.955924
7613,7.95593
7614,7.955936
7615,7.955943
7616,7.955951
7617,7.95596
7618,7.955969
7619,7.955979
7620,7.955989
7621,7.956001
7622,7.956013
7623,7.956026
7624,7.956039
7625,7.956054
7626,7.956069
7627,7.956085
7628,7.956102
7629,7.956119
7630,7.956138
7631,7.956157
7632,7.956177
7633,7.956198
7634,7.95622
7635,7.956242
7636,7.956266
7637,7.95629
7638,7.956315
7639,7.956342
7640,7.956368
7641,7.956396
7642,7.956425
7643,7.956455
7644,7.956486
7645,7.956517
7646,7.95655
7647,7.956584
7648,7.956618
7649,7.956654
7650,7.95669
7651,7.956728
7652,7.956766
7653,7.956805
7654,7.956845
7655,7.956885
7656,7.956926
7657,7.956967
7658,7.957008
7659,7.95705
7660,7.957092
7661,7.957135
7662,7.957178
7663,7.957222
7664,7.957266
7665,7.95731
7666,7.957355
7667,7.9574
7668,7.957445
7669,7.957491
7670,7.957537
7671,7.957584
7672,7.957631
7673,7.957678
7674,7.957726
7675,7.957774
7676,7.957822
7677,7.957871
7678,7.95792
7679,7.957969
7680,7.958019
7681,7.958069
7682,7.958119
7683,7.958169
7684,7.95822
7685,7.958272
7686,7.958323
7687,7.958375
7688,7.958427
7689,7.958479
7690,7.958532
7691,7.958585
7692,7.958638
7693,7.958691
7694,7.958745
7695,7.958799
7696,7.958853
7697,7.958907
7698,7.958962
7699,7.959017
7700,7.959072
7701,7.959128
7702,7.959183
7703,7.959239
7704,7.959295
7705,7.959351
7706,7.959407
7707,7.959464
7708,7.959521
7709,7.959578
7710,7.959635
7711,7.959692
7712,7.95975
7713,7.959807
7714,7.959865
7715,7.959923
7716,7.959981
7717,7.960039
7718,7.960098
7719,7.960156
7720,7.960215
7721,7.960274
7722,7.960333
7723,7.960392
7724,7.960451
7725,7.96051
7726,7.96057
7727,7.960629
7728,7.960689
7729,7.960749
7730,7.960808
7731,7.960868
7732,7.960928
7733,7.960988
7734,7.961048
7735,7.961108
7736,7.961168
7737,7.961229
7738,7.961289
7739,7.961349
7740,7.96141
7741,7.96147
7742,7.961531
7743,7.961591
7744,7.961652
7745,7.961712
7746,7.961773
7747,7.961833
7748,7.961894
7749,7.961954
7750,7.962015
7751,7.962076
7752,7.962136
7753,7.962197
7754,7.962257
7755,7.962318
7756,7.962378
7757,7.962439
7758,7.962499
7759,7.962559
7760,7.962619
7761,7.96268
7762,7.96274
7763,7.9628
7764,7.96286
7765,7.96292
7766,7.96298
7767,7.96304
7768,7.963099
7769,7.963159
7770,7.963219
7771,7.963278
7772,7.963337
7773,7.963397
7774,7.963456
7775,7.963515
7776,7.963574
7777,7.963632
7778,7.963691
7779,7.96375
7780,7.963808
7781,7.963866
7782,7.963924
7783,7.963982
7784,7.96404
7785,7.964097
7786,7.964155
7787,7.964212
7788,7.964269
7789,7.964326
7790,7.964383
7791,7.96444
7792,7.964496
7793,7.964552
7794,7.964608
7795,7.964664
7796,7.96472
7797,7.964775
7798,7.96483
7799,7.964885
7800,7.96494
7801,7.964994
7802,7.965048
7803,7.965102
7804,7.965156
7805,7.96521
7806,7.965263
7807,7.965316
7808,7.965369
7809,7.965421
7810,7.965474
7811,7.965525
7812,7.965577
7813,7.965629
7814,7.96568
7815,7.96573
7816,7.965781
7817,7.965831
7818,7.965881
7819,7.965931
7820,7.96598
7821,7.966029
7822,7.966078
7823,7.966126
7824,7.966174
7825,7.966222
7826,7.966269
7827,7.966316
7828,7.966363
7829,7.966409
7830,7.966455
7831,7.966501
7832,7.966546
7833,7.966591
7834,7.966635
7835,7.96668
7836,7.966724
7837,7.966768
7838,7.966812
7839,7.966856
7840,7.966899
7841,7.966943
7842,7.966987
7843,7.96703
7844,7.967073
7845,7.967117
7846,7.96716
7847,7.967203
7848,7.967246
7849,7.967289
7850,7.967331
7851,7.967374
7852,7.967416
7853,7.967459
7854,7.967501
7855,7.967543
7856,7.967585
7857,7.967627
7858,7.967669
7859,7.967711
7860,7.967752
7861,7.967794
7862,7.967836
7863,7.967877
7864,7.967918
7865,7.967959
7866,7.968
7867,7.968041
7868,7.968082
7869,7.968123
7870,7.968163
7871,7.968204
7872,7.968244
7873,7.968284
7874,7.968325
7875,7.968365
7876,7.968405
7877,7.968445
7878,7.968484
7879,7.968524
7880,7.968564
7881,7.968603
7882,7.968643
7883,7.968682
7884,7.968721
7885,7.96876
7886,7.968799
7887,7.968838
7888,7.968877
7889,7.968915
7890,7.968954
7891,7.968992
7892,7.969031
7893,7.969069
7894,7.969107
7895,7.969145
7896,7.969183
7897,7.969221
7898,7.969258
7899,7.969296
7900,7.969334
7901,7.969371
7902,7.969408
7903,7.969445
7904,7.969483
7905,7.96952
7906,7.969557
7907,7.969593
7908,7.96963
7909,7.969667
7910,7.969703
7911,7.969739
7912,7.969776
7913,7.969812
7914,7.969848
7915,7.969884
7916,7.96992
7917,7.969956
7918,7.969991
7919,7.970027
7920,7.970062
7921,7.970098
7922,7.970133
7923,7.970168
7924,7.970203
7925,7.970238
7926,7.970273
7927,7.970308
7928,7.970342
7929,7.970377
7930,7.970412
7931,7.970446
7932,7.97048
7933,7.970514
7934,7.970548
7935,7.970582
7936,7.970616
7937,7.97065
7938,7.970684
7939,7.970717
7940,7.970751
7941,7.970784
7942,7.970817
7943,7.97085
7944,7.970883
7945,7.970916
7946,7.970949
7947,7.970982
7948,7.971015
7949,7.971047
7950,7.97108
7951,7.971112
7952,7.971144
7953,7.971176
7954,7.971208
7955,7.97124
7956,7.971272
7957,7.971304
7958,7.971336
7959,7.971367
7960,7.971399
7961,7.97143
7962,7.971461
7963,7.971492
7964,7.971523
7965,7.971554
7966,7.971585
7967,7.971616
7968,7.971647
7969,7.971677
7970,7.971708
7971,7.971738
7972,7.971768
7973,7.971798
7974,7.971828
7975,7.971858
7976,7.971888
7977,7.971918
7978,7.971948
7979,7.971977
7980,7.972007
7981,7.972036
7982,7.972065
7983,7.972095
7984,7.972124
7985,7.972153
7986,7.972181
7987,7.97221
7988,7.972239
7989,7.972267
7990,7.972296
7991,7.972324
7992,7.972353
7993,7.972381
7994,7.972409
7995,7.972437
7996,7.972465
7997,7.972493
7998,7.97252
7999,7.972548
8000,7.972575
8001,7.972603
8002,7.97263
8003,7.972657
8004,7.972684
8005,7.972711
8006,7.972738
8007,7.972765
8008,7.972792
8009,7.972818
8010,7.972845
8011,7.972871
8012,7.972898
8013,7.972924
8014,7.97295
8015,7.972976
8016,7.973002
8017,7.973028
8018,7.973054
8019,7.973079
8020,7.973105
8021,7.97313
8022,7.973156
8023,7.973181
8024,7.973206
8025,7.973231
8026,7.973256
8027,7.973281
8028,7.973306
8029,7.97333
8030,7.973355
8031,7.973379
8032,7.973404
8033,7.973428
8034,7.973452
8035,7.973476
8036,7.973501
8037,7.973524
8038,7.973548
8039,7.973572
8040,7.973596
8041,7.973619
8042,7.973643
8043,7.973666
8044,7.973689
8045,7.973712
8046,7.973735
8047,7.973758
8048,7.973781
8049,7.973804
8050,7.973827
8051,7.973849
8052,7.973871
8053,7.973894
8054,7.973916
8055,7.973938
8056,7.97396
8057,7.973982
8058,7.974004
8059,7.974026
8060,7.974048
8061,7.974069
8062,7.974091
8063,7.974112
8064,7.974134
8065,7.974155
8066,7.974176
8067,7.974197
8068,7.974218
8069,7.974239
8070,7.97426
8071,7.97428
8072,7.974301
8073,7.974321
8074,7.974342
8075,7.974362
8076,7.974382
8077,7.974402
8078,7.974422
8079,7.974442
8080,7.974462
8081,7.974482
8082,7.974501
8083,7.974521
8084,7.97454
8085,7.97456
8086,7.974579
8087,7.974598
8088,7.974617
8089,7.974636
8090,7.974655
8091,7.974674
8092,7.974692
8093,7.974711
8094,7.97473
8095,7.974748
8096,7.974766
8097,7.974784
8098,7.974803
8099,7.974821
8100,7.974839
8101,7.974856
8102,7.974874
8103,7.974892
8104,7.974909
8105,7.974927
8106,7.974944
8107,7.974962
8108,7.974979
8109,7.974996
8110,7.975013
8111,7.97503
8112,7.975047
8113,7.975063
8114,7.97508
8115,7.975096
8116,7.975113
8117,7.975129
8118,7.975145
8119,7.975162
8120,7.975178
8121,7.975194
8122,7.97521
8123,7.975225
8124,7.975241
8125,7.975257
8126,7.975272
8127,7.975288
8128,7.975303
8129,7.975318
8130,7.975333
8131,7.975348
8132,7.975363
8133,7.975378
8134,7.975393
8135,7.975408
8136,7.975422
8137,7.975437
8138,7.975451
8139,7.975466
8140,7.97548
8141,7.975494
8142,7.975508
8143,7.975522
8144,7.975536
8145,7.97555
8146,7.975563
8147,7.975577
8148,7.97559
8149,7.975604
8150,7.975617
8151,7.97563
8152,7.975644
8153,7.975657
8154,7.975669
8155,7.975682
8156,7.975695
8157,7.975708
8158,7.97572
8159,7.975733
8160,7.975745
8161,7.975758
8162,7.97577
8163,7.975782
8164,7.975794
8165,7.975806
8166,7.975818
8167,7.97583
8168,7.975841
8169,7.975853
8170,7.975864
8171,7.975876
8172,7.975887
8173,7.975898
8174,7.975909
8175,7.975921
8176,7.975932
8177,7.975942
8178,7.975953
8179,7.975964
8180,7.975974
8181,7.975985
8182,7.975995
8183,7.976006
8184,7.976016
8185,7.976026
8186,7.976036
8187,7.976046
8188,7.976056
8189,7.976066
8190,7.976076
8191,7.976085
8192,7.976095
8193,7.976104
8194,7.976113
8195,7.976123
8196,7.976132
8197,7.976141
8198,7.97615
8199,7.976159
8200,7.976168
8201,7.976176
8202,7.976185
8203,7.976194
8204,7.976202
8205,7.97621
8206,7.976219
8207,7.976227
8208,7.976235
8209,7.976243
8210,7.976251
8211,7.976259
8212,7.976266
8213,7.976274
8214,7.976282
8215,7.976289
8216,7.976296
8217,7.976304
8218,7.976311
8219,7.976318
8220,7.976325
8221,7.976332
8222,7.976339
8223,7.976346
8224,7.976352
8225,7.976359
8226,7.976365
8227,7.976372
8228,7.976378
8229,7.976384
8230,7.976391
8231,7.976397
8232,7.976403
8233,7.976408
8234,7.976414
8235,7.97642
8236,7.976426
8237,7.976431
8238,7.976437
8239,7.976442
8240,7.976447
8241,7.976452
8242,7.976458
8243,7.976463
8244,7.976467
8245,7.976472
8246,7.976477
8247,7.976482
8248,7.976486
8249,7.976491
8250,7.976495
8251,7.976499
8252,7.976504
8253,7.976508
8254,7.976512
8255,7.976516
8256,7.97652
8257,7.976524
8258,7.976527
8259,7.976531
8260,7.976534
8261,7.976538
8262,7.976541
8263,7.976544
8264,7.976548
8265,7.976551
8266,7.976554
8267,7.976557
8268,7.97656
8269,7.976562
8270,7.976565
8271,7.976568
8272,7.97657
8273,7.976573
8274,7.976575
8275,7.976577
8276,7.976579
8277,7.976581
8278,7.976583
8279,7.976585
8280,7.976587
8281,7.976589
8282,7.97659
8283,7.976592
8284,7.976593
8285,7.976595
8286,7.976596
8287,7.976597
8288,7.976598
8289,7.976599
8290,7.9766
8291,7.976601
8292,7.976602
8293,7.976603
8294,7.976603
8295,7.976604
8296,7.976604
8297,7.976605
8298,7.976605
8299,7.976605
8300,7.976605
8301,7.976605
8302,7.976605
8303,7.976605
8304,7.976605
8305,7.976604
8306,7.976604
8307,7.976603
8308,7.976603
8309,7.976602
8310,7.976601
8311,7.976601
8312,7.9766
8313,7.976599
8314,7.976598
8315,7.976596
8316,7.976595
8317,7.976594
8318,7.976592
8319,7.976591
8320,7.976589
8321,7.976588
8322,7.976586
8323,7.976584
8324,7.976582
8325,7.97658
8326,7.976578
8327,7.976576
8328,7.976573
8329,7.976571
8330,7.976569
8331,7.976566
8332,7.976564
8333,7.976561
8334,7.976558
8335,7.976555
8336,7.976552
8337,7.976549
8338,7.976546
8339,7.976543
8340,7.97654
8341,7.976536
8342,7.976533
8343,7.976529
8344,7.976526
8345,7.976522
8346,7.976518
8347,7.976514
8348,7.97651
8349,7.976506
8350,7.976502
8351,7.976498
8352,7.976494
8353,7.97649
8354,7.976485
8355,7.97648
8356,7.976476
8357,7.976471
8358,7.976466
8359,7.976462
8360,7.976457
8361,7.976452
8362,7.976447
8363,7.976441
8364,7.976436
8365,7.976431
8366,7.976425
8367,7.97642
8368,7.976414
8369,7.976408
8370,7.976403
8371,7.976397
8372,7.976391
8373,7.976385
8374,7.976379
8375,7.976373
8376,7.976366
8377,7.97636
8378,7.976354
8379,7.976347
8380,7.976341
8381,7.976334
8382,7.976327
8383,7.97632
8384,7.976313
8385,7.976306
8386,7.976299
8387,7.976292
8388,7.976285
8389,7.976278
8390,7.97627
8391,7.976263
8392,7.976255
8393,7.976247
8394,7.97624
8395,7.976232
8396,7.976224
8397,7.976216
8398,7.976208
8399,7.9762
8400,7.976192
8401,7.976183
8402,7.976175
8403,7.976167
8404,7.976158
8405,7.976149
8406,7.976141
8407,7.976132
8408,7.976123
8409,7.976114
8410,7.976105
8411,7.976096
8412,7.976087
8413,7.976077
8414,7.976068
8415,7.976059
8416,7.976049
8417,7.97604
8418,7.97603
8419,7.97602
8420,7.97601
8421,7.976
8422,7.975991
8423,7.97598
8424,7.97597
8425,7.97596
8426,7.97595
8427,7.975939
8428,7.975929
8429,7.975918
8430,7.975908
8431,7.975897
8432,7.975886
8433,7.975875
8434,7.975864
8435,7.975853
8436,7.975842
8437,7.975831
8438,7.97582
8439,7.975808
8440,7.975797
8441,7.975785
8442,7.975774
8443,7.975762
8444,7.97575
8445,7.975738
8446,7.975727
8447,7.975715
8448,7.975703
8449,7.97569
8450,7.975678
8451,7.975666
8452,7.975653
8453,7.975641
8454,7.975628
8455,7.975616
8456,7.975603
8457,7.97559
8458,7.975577
8459,7.975565
8460,7.975552
8461,7.975538
8462,7.975525
8463,7.975512
8464,7.975499
8465,7.975485
8466,7.975472
8467,7.975458
8468,7.975445
8469,7.975431
8470,7.975417
8471,7.975403
8472,7.975389
8473,7.975375
8474,7.975361
8475,7.975347
8476,7.975332
8477,7.975318
8478,7.975304
8479,7.975289
8480,7.975275
8481,7.97526
8482,7.975245
8483,7.97523
8484,7.975215
8485,7.9752
8486,7.975185
8487,7.97517
8488,7.975155
8489,7.97514
8490,7.975124
8491,7.975109
8492,7.975093
8493,7.975078
8494,7.975062
8495,7.975046
8496,7.97503
8497,7.975015
8498,7.974999
8499,7.974982
8500,7.974966
8501,7.97495
8502,7.974934
8503,7.974917
8504,7.974901
8505,7.974884
8506,7.974868
8507,7.974851
8508,7.974834
8509,7.974817
8510,7.974801
8511,7.974784
8512,7.974767
8513,7.974749
8514,7.974732
8515,7.974715
8516,7.974697
8517,7.97468
8518,7.974662
8519,7.974645
8520,7.974627
8521,7.974609
8522,7.974591
8523,7.974574
8524,7.974556
8525,7.974538
8526,7.974519
8527,7.974501
8528,7.974483
8529,7.974464
8530,7.974446
8531,7.974427
8532,7.974409
8533,7.97439
8534,7.974371
8535,7.974352
8536,7.974334
8537,7.974315
8538,7.974296
8539,7.974276
8540,7.974257
8541,7.974238
8542,7.974219
8543,7.974199
8544,7.97418
8545,7.97416
8546,7.97414
8547,7.97412
8548,7.974101
8549,7.974081
8550,7.974061
8551,7.974041
8552,7.974021
8553,7.974001
8554,7.97398
8555,7.97396
8556,7.973939
8557,7.973919
8558,7.973898
8559,7.973878
8560,7.973857
8561,7.973836
8562,7.973815
8563,7.973794
8564,7.973773
8565,7.973752
8566,7.973731
8567,7.97371
8568,7.973688
8569,7.973667
8570,7.973645
8571,7.973624
8572,7.973602
8573,7.97358
8574,7.973559
8575,7.973537
8576,7.973515
8577,7.973493
8578,7.973471
8579,7.973449
8580,7.973426
8581,7.973404
8582,7.973382
8583,7.973359
8584,7.973337
8585,7.973314
8586,7.973291
8587,7.973269
8588,7.973246
8589,7.973223
8590,7.9732
8591,7.973177
8592,7.973154
8593,7.973131
8594,7.973107
8595,7.973084
8596,7.973061
8597,7.973037
8598,7.973014
8599,7.97299
8600,7.972966
8601,7.972942
8602,7.972919
8603,7.972895
8604,7.972871
8605,7.972846
8606,7.972822
8607,7.972798
8608,7.972774
8609,7.972749
8610,7.972725
8611,7.9727
8612,7.972676
8613,7.972651
8614,7.972626
8615,7.972602
8616,7.972577
8617,7.972552
8618,7.972527
8619,7.972501
8620,7.972476
8621,7.972451
8622,7.972426
8623,7.9724
8624,7.972375
8625,7.972349
8626,7.972324
8627,7.972298
8628,7.972272
8629,7.972246
8630,7.97222
8631,7.972194
8632,7.972168
8633,7.972142
8634,7.972116
8635,7.97209
8636,7.972063
8637,7.972037
8638,7.97201
8639,7.971984
8640,7.971957
8641,7.97193
8642,7.971904
8643,7.971877
8644,7.97185
8645,7.971823
8646,7.971796
8647,7.971769
8648,7.971741
8649,7.971714
8650,7.971687
8651,7.971659
8652,7.971632
8653,7.971604
8654,7.971577
8655,7.971549
8656,7.971521
8657,7.971493
8658,7.971465
8659,7.971437
8660,7.971409
8661,7.971381
8662,7.971353
8663,7.971324
8664,7.971296
8665,7.971267
8666,7.971239
8667,7.97121
8668,7.971182
8669,7.971153
8670,7.971124
8671,7.971095
8672,7.971066
8673,7.971037
8674,7.971008
8675,7.970979
8676,7.97095
8677,7.97092
8678,7.970891
8679,7.970862
8680,7.970832
8681,7.970803
8682,7.970773
8683,7.970743
8684,7.970713
8685,7.970683
8686,7.970654
8687,7.970624
8688,7.970593
8689,7.970563
8690,7.970533
8691,7.970503
8692,7.970472
8693,7.970442
8694,7.970411
8695,7.970381
8696,7.97035
8697,7.970319
8698,7.970289
8699,7.970258
8700,7.970227
8701,7.970196
8702,7.970165
8703,7.970133
8704,7.970102
8705,7.970071
8706,7.97004
8707,7.970008
8708,7.969977
8709,7.969945
8710,7.969913
8711,7.969882
8712,7.96985
8713,7.969818
8714,7.969786
8715,7.969754
8716,7.969722
8717,7.96969
8718,7.969658
8719,7.969626
8720,7.969593
8721,7.969561
8722,7.969528
8723,7.969496
8724,7.969463
8725,7.96943
8726,7.969398
8727,7.969365
8728,7.969332
8729,7.969299
8730,7.969266
8731,7.969233
8732,7.9692
8733,7.969166
8734,7.969133
8735,7.9691
8736,7.969066
8737,7.969033
8738,7.968999
8739,7.968966
8740,7.968932
8741,7.968898
8742,7.968864
8743,7.96883
8744,7.968796
8745,7.968762
8746,7.968728
8747,7.968694
8748,7.968659
8749,7.968625
8750,7.968591
8751,7.968556
8752,7.968522
8753,7.968487
8754,7.968452
8755,7.968417
8756,7.968383
8757,7.968348
8758,7.968313
8759,7.968278
8760,7.968242
8761,7.968207
8762,7.968172
8763,7.968137
8764,7.968101
8765,7.968066
8766,7.968031
8767,7.967995
8768,7.967959
8769,7.967923
8770,7.967888
8771,7.967852
8772,7.967816
8773,7.96778
8774,7.967744
8775,7.967708
8776,7.967671
8777,7.967635
8778,7.967599
8779,7.967562
8780,7.967526
8781,7.967489
8782,7.967453
8783,7.967416
8784,7.967379
8785,7.967343
8786,7.967306
8787,7.967269
8788,7.967232
8789,7.967195
8790,7.967158
8791,7.96712
8792,7.967083
8793,7.967046
8794,7.967008
8795,7.966971
8796,7.966933
8797,7.966896
8798,7.966858
8799,7.96682
8800,7.966782
8801,7.966744
8802,7.966706
8803,7.966668
8804,7.96663
8805,7.966592
8806,7.966554
8807,7.966516
8808,7.966477
8809,7.966439
8810,7.9664
8811,7.966362
8812,7.966323
8813,7.966284
8814,7.966246
8815,7.966207
8816,7.966168
8817,7.966129
8818,7.96609
8819,7.966051
8820,7.966012
8821,7.965972
8822,7.965933
8823,7.965894
8824,7.965854
8825,7.965815
8826,7.965775
8827,7.965736
8828,7.965696
8829,7.965656
8830,7.965616
8831,7.965576
8832,7.965536
8833,7.965496
8834,7.965456
8835,7.965416
8836,7.965376
8837,7.965336
8838,7.965295
8839,7.965255
8840,7.965214
8841,7.965174
8842,7.965133
8843,7.965093
8844,7.965052
8845,7.965011
8846,7.96497
8847,7.964929
8848,7.964888
8849,7.964847
8850,7.964806
8851,7.964764
8852,7.964723
8853,7.964682
8854,7.964641
8855,7.964599
8856,7.964558
8857,7.964516
8858,7.964474
8859,7.964432
8860,7.964391
8861,7.964349
8862,7.964307
8863,7.964265
8864,7.964223
8865,7.964181
8866,7.964138
8867,7.964096
8868,7.964054
8869,7.964011
8870,7.963969
